name	male	female	group	type	weight	oil
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.44	7.462
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	7.46
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.35	7.447
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.38	7.375
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.32	7.369
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.32	7.365
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.34	7.357
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.7	7.329
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.36	7.294
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.38	7.291
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.37	7.266
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	7.258
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	7.234
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	7.212
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.37	7.155
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.4	7.134
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.32	7.117
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	7.101
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.25	7.072
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.21	7.065
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.45	7.038
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.35	7.001
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	6.974
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.58	6.973
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.25	6.945
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.38	6.885
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.39	6.872
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.27	6.871
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.38	6.857
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.36	6.842
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.32	6.794
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.3	6.779
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	6.74
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.24	6.737
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.32	6.721
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.39	6.714
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.39	6.703
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.39	6.685
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.28	6.673
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.37	6.673
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.23	6.672
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.36	6.635
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.29	6.633
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.37	6.63
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.3	6.627
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.26	6.626
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.25	6.518
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.29	6.518
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.29	6.468
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.33	6.444
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.24	6.401
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.34	6.342
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.38	6.295
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.32	6.267
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.23	5.96
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.38	5.299
7922-BY_ER	CHOI4	Tie7922/BY815	Tie7922/BY815/CHOI4	C	0.37	4.884
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	7.104
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.31	5.549
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.32	4.629
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	4.42
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	4.375
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	4.374
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.33	4.319
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.29	4.164
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.42	4.104
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	4.097
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	4.077
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.39	4.041
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.32	3.969
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.39	3.929
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.885
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	3.877
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	3.793
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.31	3.667
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	3.623
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	3.599
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.593
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	3.561
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.39	3.542
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.33	3.508
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.33	3.454
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.375
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.46	3.371
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	3.356
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.35	3.344
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	3.315
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	3.31
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.267
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.39	3.25
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	3.237
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.206
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.18
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.35	3.167
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	3.158
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	3.153
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.105
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	3.078
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.35	3.065
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	3.053
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.42	3.022
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	3.02
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.41	3.019
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.33	2.985
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.43	2.958
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.4	2.954
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.39	2.903
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	2.886
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.32	2.739
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.37	2.738
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.45	2.73
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.36	2.721
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.35	2.641
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.33	2.577
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.38	2.566
B73-4F1_DAN	CHOI4	B73/4F1	B73/4F1/CHOI4	H	0.34	2.171
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.25	9.012
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	6.816
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.32	6.384
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	6.315
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	6.29
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	6.259
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	6.207
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	6.198
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	6.102
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.3	6.082
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	6.067
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	6.041
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.986
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.94
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.29	5.908
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.43	5.904
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	5.903
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.41	5.902
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.888
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.88
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.871
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.86
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.853
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.853
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.833
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.827
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.814
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.771
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	5.766
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.745
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.74
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.738
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.42	5.736
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.43	5.713
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.712
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.697
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.694
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	5.693
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.689
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.73	5.688
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.46	5.686
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	5.684
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.643
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.642
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.32	5.629
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.629
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.619
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.43	5.59
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.45	5.566
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.31	5.565
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.549
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.547
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.525
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.73	5.501
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.46	5.497
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.487
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.478
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.447
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.444
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.436
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	5.435
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.4
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	5.393
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.386
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.32	5.376
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.363
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	5.338
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	5.319
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.31	5.301
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.295
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.45	5.292
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.42	5.289
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.71	5.281
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.41	5.28
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.279
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.42	5.273
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.256
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.246
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.244
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	5.237
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.32	5.233
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.227
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	5.22
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.43	5.208
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.43	5.201
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.44	5.193
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.192
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	5.187
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.182
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.175
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.168
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.15
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.14
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.137
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.44	5.13
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.099
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.077
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.074
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	5.071
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.067
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	5.065
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	5.034
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.026
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	5.013
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	5.012
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	5.01
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	4.996
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.933
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	4.909
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.904
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	4.892
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.891
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.33	4.859
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.846
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	4.831
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.4	4.83
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	4.824
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	4.82
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	4.818
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	4.8
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.71	4.793
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	4.789
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.68	4.771
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	4.757
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.44	4.69
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	4.678
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.44	4.651
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.645
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	4.639
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	4.627
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.32	4.592
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.588
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.588
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.35	4.563
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	4.557
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	4.537
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.36	4.432
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.37	4.406
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.43	4.397
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.38	4.344
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.39	4.255
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.41	3.904
B73-4F1_ER	CHOI4	B73/4F1	B73/4F1/CHOI4	C	0.34	3.767
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.86
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.25	10.828
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.34	10.816
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.27	10.802
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.26	10.717
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.33	10.701
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.23	10.679
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.35	10.674
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.32	10.638
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.34	10.609
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.32	10.564
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.55
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.467
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.429
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.26	10.414
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.36	10.414
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.43	10.404
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.33	10.368
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.61	10.327
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.296
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.24	10.287
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.51	10.277
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.23	10.274
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.22	10.233
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.25	10.219
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.15
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.54	10.14
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.26	10.077
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.28	10.077
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.35	10.066
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.3	10.03
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.34	10.022
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.3	10
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.27	9.99
by815-GY923_DAN	CHOI4	GY923/BY815	GY923/BY815/CHOI4	H	0.35	9.963
